"";"Artikel";"name";"Bruttobetrag";"Nettobetrag";"Verkaufte.Stücke";"Gewicht.verkauft";"Durchschnittlicher.Preis";"Rabattierter.Betrag";"Durchschnittlicher.Rabatt";"Referenzbetrag";"Ref..";"Tot..Umsatz";"source";"year"
"1468";"A10005";"Menu Suppe";31,5;31,5;21;NA;1,5;0;0;31,5;100;0,317844710155895;"KW40.xlsx";2016
"1469";"A10006";"Menu Salat";86,5;86,5;57;NA;1,52;0;0;86,5;100;0,872811664396347;"KW40.xlsx";2016
"1470";"A10007";"Senf Mayo Ketschup";1;1;2;NA;0,5;0;0;1;100;0,0100903082589173;"KW40.xlsx";2016
"1471";"A10014";"Kitchen 4";1274;1274;99;NA;12,87;0;0;1274;100;12,8550527218607;"KW40.xlsx";2016
"1472";"A10040";"Garden";1341,6;1341,6;180;58,272;23,02;0;0;1341,6;100;13,5371575601635;"KW40.xlsx";2016
"1473";"A10061";"Frucht -.80";0,8;0,8;1;NA;0,8;0;0;0,8;100;0,00807224660713385;"KW40.xlsx";2016
"1474";"A10063";"Frucht 1.00";4;4;4;NA;1;0;0;4;100;0,0403612330356692;"KW40.xlsx";2016
"1475";"A10072";"Schichtjoghurt";9,5;9,5;3;NA;3,17;0;0;9,5;100;0,0958579284597144;"KW40.xlsx";2016
"1476";"A10073";"Saisonfrüchte geschnitten";14;14;4;NA;3,5;0;0;14;100;0,141264315624842;"KW40.xlsx";2016
"1477";"A10100";"Gipfel";1,3;1,3;1;NA;1,3;0;0;1,3;100;0,0131174007365925;"KW40.xlsx";2016
"1478";"A10101";"Ragusa-Gipfel ";10,1;10,1;4;NA;2,53;0;0;10,1;100;0,101912113415065;"KW40.xlsx";2016
"1479";"A10108";"Laugenbrezel mit Butter";15,6;15,6;7;NA;2,23;0;0;15,6;100;0,15740880883911;"KW40.xlsx";2016
"1480";"A10112";"Maisbrötli";3,4;3,4;2;NA;1,7;0;0;3,4;100;0,0343070480803189;"KW40.xlsx";2016
"1481";"A10120";"Mandelbrezel ";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0242167398214015;"KW40.xlsx";2016
"1482";"A10123";"Russenzöpfli";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,0484334796428031;"KW40.xlsx";2016
"1483";"A10126";"Apfel im Schlafrock";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0242167398214015;"KW40.xlsx";2016
"1484";"A10127";"Aprikosenplunder";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0242167398214015;"KW40.xlsx";2016
"1485";"A10128";"Aprikosenjalousie";7,2;7,2;3;NA;2,4;0;0;7,2;100;0,0726502194642046;"KW40.xlsx";2016
"1486";"A10130";"Vanillekreuz";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0242167398214015;"KW40.xlsx";2016
"1487";"A10135";"Wähe";13,5;13,5;3;NA;4,5;0;0;13,5;100;0,136219161495384;"KW40.xlsx";2016
"1488";"A10139";"Zitronencake-Schnitte 100g verpackt";9,6;9,6;4;NA;2,4;0;0;9,6;100;0,0968669592856062;"KW40.xlsx";2016
"1489";"A10144";"Trockengebäck 100g verpackt";4,4;4,4;2;NA;2,2;0;0;4,4;100;0,0443973563392362;"KW40.xlsx";2016
"1490";"A10200";"Birchermüesli Classic";22,4;22,4;7;NA;3,2;0;0;22,4;100;0,226022904999748;"KW40.xlsx";2016
"1491";"A10410";"Sandwich Milano";28,5;28,5;7;NA;4,07;0;0;28,5;100;0,287573785379143;"KW40.xlsx";2016
"1492";"A10411";"Sandwich Power Ham";4;4;1;NA;4;0;0;4;100;0,0403612330356692;"KW40.xlsx";2016
"1493";"A10413";"Sandwich Start Your Day";9;9;2;NA;4,5;0;0;9;100;0,0908127743302558;"KW40.xlsx";2016
"1494";"A10415";"Sandwich Turkey";11;11;2;NA;5,5;0;0;11;100;0,11099339084809;"KW40.xlsx";2016
"1495";"A10416";"Sandwich Ticinese";31;31;5;NA;6,2;0;0;31;100;0,312799556026437;"KW40.xlsx";2016
"1496";"A10417";"Sandwich Softie";12,5;12,5;3;NA;4,17;0;0;12,5;100;0,126128853236466;"KW40.xlsx";2016
"1497";"A10450";"Sandwich Laugenkaiser";8;8;2;NA;4;0;0;8;100;0,0807224660713385;"KW40.xlsx";2016
"1498";"A10451";"Sandwich Bauette";5;5;1;NA;5;0;0;5;100;0,0504515412945866;"KW40.xlsx";2016
"1499";"A10452";"Crispy Chicken";6;6;1;NA;6;0;0;6;100;0,0605418495535039;"KW40.xlsx";2016
"1500";"L19100";"Patisserie offen";2,4;2,4;2;NA;1,2;0;0;2,4;100;0,0242167398214015;"KW40.xlsx";2016
"1501";"Total Gruppe";NA;9910,5;9910,5;1300;58,272;7,62;0;0;9910,5;NA;100;"KW40.xlsx";2016
"1502";"A10000";"Küche";62,9;62,9;13;NA;4,84;0;0;62,9;100;0,740540158703996;"KW41.xlsx";2016
"1503";"A10001";"Favorite";3353;3353;446;NA;7,52;0;0;3353;100;39,4758529751113;"KW41.xlsx";2016
"1504";"A10002";"Green";2040;2040;274;NA;7,45;0;0;2040;100;24,0175186606701;"KW41.xlsx";2016
"1505";"A10004";"Brot Stück";3,9;3,9;13;NA;0,3;0;0;3,9;100;0,04591584449834;"KW41.xlsx";2016
"1506";"A10005";"Menu Suppe";38,5;38,5;25;NA;1,54;0;0;38,5;100;0,453271798252843;"KW41.xlsx";2016
"1507";"A10006";"Menu Salat";69;69;46;NA;1,5;0;0;69;100;0,812357248816784;"KW41.xlsx";2016
"1508";"A10008";"Gemüseportion";1,5;1,5;1;NA;1,5;0;0;1,5;100;0,0176599401916692;"KW41.xlsx";2016
"1509";"A10014";"Kitchen 4";1265;1265;99;NA;12,78;0;0;1265;100;14,8932162283077;"KW41.xlsx";2016
"1510";"A10040";"Garden";1390,9;1390,9;171;60,23;23,09;0;0;1390,9;100;16,3754738750618;"KW41.xlsx";2016
"1511";"A10063";"Frucht 1.00";10;10;10;NA;1;0;0;10;100;0,117732934611128;"KW41.xlsx";2016
"1512";"A10072";"Schichtjoghurt";15,5;15,5;5;NA;3,1;0;0;15,5;100;0,182486048647249;"KW41.xlsx";2016
"1513";"A10073";"Saisonfrüchte geschnitten";3,5;3,5;1;NA;3,5;0;0;3,5;100;0,0412065271138948;"KW41.xlsx";2016
"1514";"A10101";"Ragusa-Gipfel ";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0282559043066707;"KW41.xlsx";2016
"1515";"A10108";"Laugenbrezel mit Butter";2,2;2,2;1;NA;2,2;0;0;2,2;100;0,0259012456144482;"KW41.xlsx";2016
"1516";"A10114";"Fitnessbrötli ";2,2;2,2;1;NA;2,2;0;0;2,2;100;0,0259012456144482;"KW41.xlsx";2016
"1517";"A10119";"Studentenschnitte ";7,2;7,2;3;NA;2,4;0;0;7,2;100;0,0847677129200122;"KW41.xlsx";2016
"1518";"A10121";"Mandelschnecke ";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0282559043066707;"KW41.xlsx";2016
"1519";"A10122";"Nussbrille";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0282559043066707;"KW41.xlsx";2016
"1520";"A10126";"Apfel im Schlafrock";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0282559043066707;"KW41.xlsx";2016
"1521";"A10127";"Aprikosenplunder";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,0565118086133415;"KW41.xlsx";2016
"1522";"A10135";"Wähe";22,5;22,5;5;NA;4,5;0;0;22,5;100;0,264899102875038;"KW41.xlsx";2016
"1523";"A10139";"Zitronencake-Schnitte 100g verpackt";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0282559043066707;"KW41.xlsx";2016
"1524";"A10144";"Trockengebäck 100g verpackt";2,2;2,2;1;NA;2,2;0;0;2,2;100;0,0259012456144482;"KW41.xlsx";2016
"1525";"A10148";"Fruchttörtli";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0282559043066707;"KW41.xlsx";2016
"1526";"A10200";"Birchermüesli Classic";26,6;26,6;8;NA;3,33;0;0;26,6;100;0,313169606065601;"KW41.xlsx";2016
"1527";"A10409";"Sandwich Appenzell";27,5;27,5;5;NA;5,5;0;0;27,5;100;0,323765570180602;"KW41.xlsx";2016
"1528";"A10410";"Sandwich Milano";12,5;12,5;3;NA;4,17;0;0;12,5;100;0,14716616826391;"KW41.xlsx";2016
"1529";"A10411";"Sandwich Power Ham";4;4;1;NA;4;0;0;4;100;0,0470931738444512;"KW41.xlsx";2016
"1530";"A10413";"Sandwich Start Your Day";13,5;13,5;3;NA;4,5;0;0;13,5;100;0,158939461725023;"KW41.xlsx";2016
"1531";"A10415";"Sandwich Turkey";16,5;16,5;3;NA;5,5;0;0;16,5;100;0,194259342108361;"KW41.xlsx";2016
"1532";"A10416";"Sandwich Ticinese";31;31;5;NA;6,2;0;0;31;100;0,364972097294497;"KW41.xlsx";2016
"1533";"A10417";"Sandwich Softie";12;12;3;NA;4;0;0;12;100;0,141279521533354;"KW41.xlsx";2016
"1534";"A10450";"Sandwich Laugenkaiser";8;8;2;NA;4;0;0;8;100;0,0941863476889025;"KW41.xlsx";2016
"1535";"A10451";"Sandwich Bauette";15;15;3;NA;5;0;0;15;100;0,176599401916692;"KW41.xlsx";2016
"1536";"A10452";"Crispy Chicken";18;18;3;NA;6;0;0;18;100;0,211919282300031;"KW41.xlsx";2016
"1537";"Total Gruppe";NA;8493,8;8493,8;1162;60,23;7,31;0;0;8493,8;NA;100;"KW41.xlsx";2016
"1538";"A10000";"Küche";270,8;270,8;35;NA;7,74;0;0;270,8;100;3,04468080322008;"KW42.xlsx";2016
"1539";"A10001";"Favorite";3314;3314;426;NA;7,78;0;0;3314;100;37,2602370083875;"KW42.xlsx";2016
"1540";"A10002";"Green";2428;2428;321;NA;7,56;0;0;2428;100;27,2986890333026;"KW42.xlsx";2016
"1541";"A10005";"Menu Suppe";17,5;17,5;11;NA;1,59;0;0;17,5;100;0,196757437431135;"KW42.xlsx";2016
"1542";"A10006";"Menu Salat";65,5;65,5;41;NA;1,6;0;0;65,5;100;0,736434980099391;"KW42.xlsx";2016
"1543";"A10007";"Senf Mayo Ketschup";5;5;10;NA;0,5;0;0;5;100;0,05621641069461;"KW42.xlsx";2016
"1544";"A10014";"Kitchen 4";1331;1331;104;NA;12,8;0;0;1331;100;14,9648085269052;"KW42.xlsx";2016
"1545";"A10040";"Garden";1164,8;1164,8;139;50,572;23,03;0;0;1164,8;100;13,0961750354163;"KW42.xlsx";2016
"1546";"A10063";"Frucht 1.00";5;5;5;NA;1;0;0;5;100;0,05621641069461;"KW42.xlsx";2016
"1547";"A10072";"Schichtjoghurt";6,5;6,5;2;NA;3,25;0;0;6,5;100;0,073081333902993;"KW42.xlsx";2016
"1548";"A10108";"Laugenbrezel mit Butter";6,6;6,6;3;NA;2,2;0;0;6,6;100;0,0742056621168852;"KW42.xlsx";2016
"1549";"A10112";"Maisbrötli";3,4;3,4;2;NA;1,7;0;0;3,4;100;0,0382271592723348;"KW42.xlsx";2016
"1550";"A10120";"Mandelbrezel ";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,0539677542668256;"KW42.xlsx";2016
"1551";"A10121";"Mandelschnecke ";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0269838771334128;"KW42.xlsx";2016
"1552";"A10123";"Russenzöpfli";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0269838771334128;"KW42.xlsx";2016
"1553";"A10126";"Apfel im Schlafrock";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0269838771334128;"KW42.xlsx";2016
"1554";"A10127";"Aprikosenplunder";2,9;2,9;1;NA;2,9;0;0;2,9;100;0,0326055182028738;"KW42.xlsx";2016
"1555";"A10128";"Aprikosenjalousie";17,3;17,3;7;NA;2,47;0;0;17,3;100;0,194508781003351;"KW42.xlsx";2016
"1556";"A10135";"Wähe";18;18;4;NA;4,5;0;0;18;100;0,202379078500596;"KW42.xlsx";2016
"1557";"A10139";"Zitronencake-Schnitte 100g verpackt";9,6;9,6;4;NA;2,4;0;0;9,6;100;0,107935508533651;"KW42.xlsx";2016
"1558";"A10148";"Fruchttörtli";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0269838771334128;"KW42.xlsx";2016
"1559";"A10164";"Hausgemachter Kuchen";5;5;2;NA;2,5;0;0;5;100;0,05621641069461;"KW42.xlsx";2016
"1560";"A10200";"Birchermüesli Classic";22,9;22,9;7;NA;3,27;0;0;22,9;100;0,257471160981314;"KW42.xlsx";2016
"1561";"A10409";"Sandwich Appenzell";11;11;2;NA;5,5;0;0;11;100;0,123676103528142;"KW42.xlsx";2016
"1562";"A10411";"Sandwich Power Ham";12,5;12,5;3;NA;4,17;0;0;12,5;100;0,140541026736525;"KW42.xlsx";2016
"1563";"A10413";"Sandwich Start Your Day";27,5;27,5;6;NA;4,58;0;0;27,5;100;0,309190258820355;"KW42.xlsx";2016
"1564";"A10415";"Sandwich Turkey";16,5;16,5;3;NA;5,5;0;0;16,5;100;0,185514155292213;"KW42.xlsx";2016
"1565";"A10416";"Sandwich Ticinese";12;12;2;NA;6;0;0;12;100;0,134919385667064;"KW42.xlsx";2016
"1566";"A10417";"Sandwich Softie";16,5;16,5;4;NA;4,13;0;0;16,5;100;0,185514155292213;"KW42.xlsx";2016
"1567";"A10425";"Sandwich Italien";18;18;3;NA;6;0;0;18;100;0,202379078500596;"KW42.xlsx";2016
"1568";"A10430";"Bagel Sandwich Fisherman's Catch";16,5;16,5;3;NA;5,5;0;0;16,5;100;0,185514155292213;"KW42.xlsx";2016
"1569";"A10450";"Sandwich Laugenkaiser";12;12;3;NA;4;0;0;12;100;0,134919385667064;"KW42.xlsx";2016
"1570";"A10451";"Sandwich Bauette";25,5;25,5;5;NA;5,1;0;0;25,5;100;0,286703694542511;"KW42.xlsx";2016
"1571";"A10452";"Crispy Chicken";18;18;3;NA;6;0;0;18;100;0,202379078500596;"KW42.xlsx";2016
"1572";"Total Gruppe";NA;8894,2;8894,2;1167;50,572;7,62;0;0;8894,2;NA;100;"KW42.xlsx";2016
"1573";"A10000";"Küche";16,2;16,2;3;NA;5,4;0;0;16,2;100;0,190581508887922;"KW43.xlsx";2016
"1574";"A10001";"Favorite";3574;3574;462;NA;7,74;0;0;3574;100;42,0455748620637;"KW43.xlsx";2016
"1575";"A10002";"Green";2309;2309;300;NA;7,7;0;0;2309;100;27,1637471618649;"KW43.xlsx";2016
"1576";"A100039";"Portion Pommes";16,5;16,5;3;NA;5,5;0;0;16,5;100;0,19411079608955;"KW43.xlsx";2016
"1577";"A10004";"Brot Stück";0,9;0,9;3;NA;0,3;0;0;0,9;100;0,0105878616048845;"KW43.xlsx";2016
"1578";"A10005";"Menu Suppe";34;34;22;NA;1,55;0;0;34;100;0,399985882851193;"KW43.xlsx";2016
"1579";"A10006";"Menu Salat";70,5;70,5;47;NA;1,5;0;0;70,5;100;0,829382492382622;"KW43.xlsx";2016
"1580";"A10007";"Senf Mayo Ketschup";2,5;2,5;5;NA;0,5;0;0;2,5;100;0,0294107266802348;"KW43.xlsx";2016
"1581";"A10014";"Kitchen 4";1008;1008;78;NA;12,92;0;0;1008;100;11,8584049974707;"KW43.xlsx";2016
"1582";"A10040";"Garden";1191,9;1191,9;166;51,718;23,05;0;0;1191,9;100;14,0218580520688;"KW43.xlsx";2016
"1583";"A10063";"Frucht 1.00";10;10;10;NA;1;0;0;10;100;0,117642906720939;"KW43.xlsx";2016
"1584";"A10101";"Ragusa-Gipfel ";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,0564685952260508;"KW43.xlsx";2016
"1585";"A10108";"Laugenbrezel mit Butter";2,2;2,2;1;NA;2,2;0;0;2,2;100;0,0258814394786066;"KW43.xlsx";2016
"1586";"A10112";"Maisbrötli";1,7;1,7;1;NA;1,7;0;0;1,7;100;0,0199992941425597;"KW43.xlsx";2016
"1587";"A10121";"Mandelschnecke ";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,0564685952260508;"KW43.xlsx";2016
"1588";"A10126";"Apfel im Schlafrock";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0282342976130254;"KW43.xlsx";2016
"1589";"A10127";"Aprikosenplunder";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0282342976130254;"KW43.xlsx";2016
"1590";"A10128";"Aprikosenjalousie";2,9;2,9;1;NA;2,9;0;0;2,9;100;0,0341164429490724;"KW43.xlsx";2016
"1591";"A10135";"Wähe";13,5;13,5;3;NA;4,5;0;0;13,5;100;0,158817924073268;"KW43.xlsx";2016
"1592";"A10139";"Zitronencake-Schnitte 100g verpackt";19,2;19,2;8;NA;2,4;0;0;19,2;100;0,225874380904203;"KW43.xlsx";2016
"1593";"A10148";"Fruchttörtli";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,0564685952260508;"KW43.xlsx";2016
"1594";"A10163";"Bürli";1,4;1,4;1;NA;1,4;0;0;1,4;100;0,0164700069409315;"KW43.xlsx";2016
"1595";"A10200";"Birchermüesli Classic";35,2;35,2;11;NA;3,2;0;0;35,2;100;0,414103031657706;"KW43.xlsx";2016
"1596";"A10409";"Sandwich Appenzell";27,5;27,5;5;NA;5,5;0;0;27,5;100;0,323517993482583;"KW43.xlsx";2016
"1597";"A10410";"Sandwich Milano";4;4;1;NA;4;0;0;4;100;0,0470571626883757;"KW43.xlsx";2016
"1598";"A10411";"Sandwich Power Ham";4;4;1;NA;4;0;0;4;100;0,0470571626883757;"KW43.xlsx";2016
"1599";"A10413";"Sandwich Start Your Day";23;23;5;NA;4,6;0;0;23;100;0,27057868545816;"KW43.xlsx";2016
"1600";"A10416";"Sandwich Ticinese";24;24;4;NA;6;0;0;24;100;0,282342976130254;"KW43.xlsx";2016
"1601";"A10417";"Sandwich Softie";12;12;3;NA;4;0;0;12;100;0,141171488065127;"KW43.xlsx";2016
"1602";"A10425";"Sandwich Italien";18;18;3;NA;6;0;0;18;100;0,211757232097691;"KW43.xlsx";2016
"1603";"A10435";"FB Sandwich Emmental";11;11;2;NA;5,5;0;0;11;100;0,129407197393033;"KW43.xlsx";2016
"1604";"A10450";"Sandwich Laugenkaiser";20;20;5;NA;4;0;0;20;100;0,235285813441879;"KW43.xlsx";2016
"1605";"A10451";"Sandwich Bauette";10;10;2;NA;5;0;0;10;100;0,117642906720939;"KW43.xlsx";2016
"1606";"A10452";"Crispy Chicken";18;18;3;NA;6;0;0;18;100;0,211757232097691;"KW43.xlsx";2016
"1607";"Total Gruppe";NA;8500,3;8500,3;1167;51,718;7,28;0;0;8500,3;NA;100;"KW43.xlsx";2016
"1608";"A10000";"Küche";50,2;50,2;11;NA;4,56;0;0;50,2;100;0,496926381643421;"KW44.xlsx";2016
"1609";"A10001";"Favorite";4497;4497;579;NA;7,77;0;0;4497;100;44,5154967778977;"KW44.xlsx";2016
"1610";"A10002";"Green";2425;2425;313;NA;7,75;0;0;2425;100;24,004909870225;"KW44.xlsx";2016
"1611";"A10004";"Brot Stück";0,3;0,3;1;NA;0,3;0;0;0,3;100;0,00296967957157423;"KW44.xlsx";2016
"1612";"A10005";"Menu Suppe";54,5;54,5;35;NA;1,56;0;0;54,5;100;0,539491788835985;"KW44.xlsx";2016
"1613";"A10006";"Menu Salat";111;111;72;NA;1,54;0;0;111;100;1,09878144148246;"KW44.xlsx";2016
"1614";"A10007";"Senf Mayo Ketschup";3;3;6;NA;0,5;0;0;3;100;0,0296967957157423;"KW44.xlsx";2016
"1615";"A10014";"Kitchen 4";1111;1111;87;NA;12,77;0;0;1111;100;10,9977133467299;"KW44.xlsx";2016
"1616";"A10040";"Garden";1507,5;1507,5;183;65,27;23,1;0;0;1507,5;100;14,9226398471605;"KW44.xlsx";2016
"1617";"A10063";"Frucht 1.00";6;6;6;NA;1;0;0;6;100;0,0593935914314845;"KW44.xlsx";2016
"1618";"A10072";"Schichtjoghurt";18;18;6;NA;3;0;0;18;100;0,178180774294454;"KW44.xlsx";2016
"1619";"A10101";"Ragusa-Gipfel ";12;12;5;NA;2,4;0;0;12;100;0,118787182862969;"KW44.xlsx";2016
"1620";"A10108";"Laugenbrezel mit Butter";8,8;8,8;4;NA;2,2;0;0;8,8;100;0,0871106007661773;"KW44.xlsx";2016
"1621";"A10114";"Fitnessbrötli ";2,2;2,2;1;NA;2,2;0;0;2,2;100;0,0217776501915443;"KW44.xlsx";2016
"1622";"A10119";"Studentenschnitte ";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0237574365725938;"KW44.xlsx";2016
"1623";"A10120";"Mandelbrezel ";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0237574365725938;"KW44.xlsx";2016
"1624";"A10122";"Nussbrille";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0237574365725938;"KW44.xlsx";2016
"1625";"A10123";"Russenzöpfli";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0237574365725938;"KW44.xlsx";2016
"1626";"A10126";"Apfel im Schlafrock";5,3;5,3;2;NA;2,65;0;0;5,3;100;0,0524643390978113;"KW44.xlsx";2016
"1627";"A10127";"Aprikosenplunder";7,2;7,2;3;NA;2,4;0;0;7,2;100;0,0712723097177815;"KW44.xlsx";2016
"1628";"A10128";"Aprikosenjalousie";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,0475148731451876;"KW44.xlsx";2016
"1629";"A10130";"Vanillekreuz";5,3;5,3;2;NA;2,65;0;0;5,3;100;0,0524643390978113;"KW44.xlsx";2016
"1630";"A10135";"Wähe";9;9;2;NA;4,5;0;0;9;100;0,0890903871472268;"KW44.xlsx";2016
"1631";"A10136";"Muffin";2,5;2,5;1;NA;2,5;0;0;2,5;100;0,0247473297631186;"KW44.xlsx";2016
"1632";"A10139";"Zitronencake-Schnitte 100g verpackt";19,7;19,7;8;NA;2,46;0;0;19,7;100;0,195008958533374;"KW44.xlsx";2016
"1633";"A10144";"Trockengebäck 100g verpackt";2,2;2,2;1;NA;2,2;0;0;2,2;100;0,0217776501915443;"KW44.xlsx";2016
"1634";"A10148";"Fruchttörtli";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0237574365725938;"KW44.xlsx";2016
"1635";"A10200";"Birchermüesli Classic";26,6;26,6;8;NA;3,33;0;0;26,6;100;0,263311588679581;"KW44.xlsx";2016
"1636";"A10409";"Sandwich Appenzell";27,5;27,5;5;NA;5,5;0;0;27,5;100;0,272220627394304;"KW44.xlsx";2016
"1637";"A10410";"Sandwich Milano";12;12;3;NA;4;0;0;12;100;0,118787182862969;"KW44.xlsx";2016
"1638";"A10413";"Sandwich Start Your Day";22,5;22,5;5;NA;4,5;0;0;22,5;100;0,222725967868067;"KW44.xlsx";2016
"1639";"A10415";"Sandwich Turkey";16,5;16,5;3;NA;5,5;0;0;16,5;100;0,163332376436582;"KW44.xlsx";2016
"1640";"A10416";"Sandwich Ticinese";24;24;4;NA;6;0;0;24;100;0,237574365725938;"KW44.xlsx";2016
"1641";"A10417";"Sandwich Softie";12;12;3;NA;4;0;0;12;100;0,118787182862969;"KW44.xlsx";2016
"1642";"A10425";"Sandwich Italien";12;12;2;NA;6;0;0;12;100;0,118787182862969;"KW44.xlsx";2016
"1643";"A10430";"Bagel Sandwich Fisherman's Catch";11;11;2;NA;5,5;0;0;11;100;0,108888250957722;"KW44.xlsx";2016
"1644";"A10433";"Bagel Sandwich Vegi Luxus";5,5;5,5;1;NA;5,5;0;0;5,5;100;0,0544441254788608;"KW44.xlsx";2016
"1645";"A10450";"Sandwich Laugenkaiser";20;20;5;NA;4;0;0;20;100;0,197978638104948;"KW44.xlsx";2016
"1646";"A10451";"Sandwich Bauette";20;20;4;NA;5;0;0;20;100;0,197978638104948;"KW44.xlsx";2016
"1647";"A10452";"Crispy Chicken";18;18;3;NA;6;0;0;18;100;0,178180774294454;"KW44.xlsx";2016
"1648";"Total Gruppe";NA;10102,1;10102,1;1383;65,27;7,3;0;0;10102,1;NA;100;"KW44.xlsx";2016
"1649";"A10000";"Küche";51,1;51,1;10;NA;5,11;0;0;51,1;100;0,515100197572679;"KW45.xlsx";2016
"1650";"A10001";"Favorite";3692;3692;483;NA;7,64;0;0;3692;100;37,2162412805935;"KW45.xlsx";2016
"1651";"A10002";"Green";2708;2708;353;NA;7,67;0;0;2708;100;27,2972863997419;"KW45.xlsx";2016
"1652";"A100039";"Portion Pommes";5,5;5,5;1;NA;5,5;0;0;5,5;100;0,0554413128502883;"KW45.xlsx";2016
"1653";"A10004";"Brot Stück";1,5;1,5;5;NA;0,3;0;0;1,5;100;0,0151203580500786;"KW45.xlsx";2016
"1654";"A10005";"Menu Suppe";27;27;18;NA;1,5;0;0;27;100;0,272166444901415;"KW45.xlsx";2016
"1655";"A10006";"Menu Salat";58,5;58,5;39;NA;1,5;0;0;58,5;100;0,589693963953066;"KW45.xlsx";2016
"1656";"A10007";"Senf Mayo Ketschup";3;3;6;NA;0,5;0;0;3;100;0,0302407161001573;"KW45.xlsx";2016
"1657";"A10014";"Kitchen 4";1586;1586;123;NA;12,89;0;0;1586;100;15,9872585782831;"KW45.xlsx";2016
"1658";"A10040";"Garden";1548,1;1548,1;191;66,918;23,13;0;0;1548,1;100;15,6052175315511;"KW45.xlsx";2016
"1659";"A10063";"Frucht 1.00";10;10;10;NA;1;0;0;10;100;0,100802387000524;"KW45.xlsx";2016
"1660";"A10072";"Schichtjoghurt";3;3;1;NA;3;0;0;3;100;0,0302407161001573;"KW45.xlsx";2016
"1661";"A10101";"Ragusa-Gipfel ";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0241925728801258;"KW45.xlsx";2016
"1662";"A10103";"Vanille-Gipfel";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0241925728801258;"KW45.xlsx";2016
"1663";"A10120";"Mandelbrezel ";2,9;2,9;1;NA;2,9;0;0;2,9;100;0,029232692230152;"KW45.xlsx";2016
"1664";"A10121";"Mandelschnecke ";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0241925728801258;"KW45.xlsx";2016
"1665";"A10123";"Russenzöpfli";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0241925728801258;"KW45.xlsx";2016
"1666";"A10124";"Kirschenstange";2,9;2,9;1;NA;2,9;0;0;2,9;100;0,029232692230152;"KW45.xlsx";2016
"1667";"A10126";"Apfel im Schlafrock";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,0483851457602516;"KW45.xlsx";2016
"1668";"A10127";"Aprikosenplunder";9,6;9,6;4;NA;2,4;0;0;9,6;100;0,0967702915205032;"KW45.xlsx";2016
"1669";"A10128";"Aprikosenjalousie";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,0483851457602516;"KW45.xlsx";2016
"1670";"A10135";"Wähe";18;18;4;NA;4,5;0;0;18;100;0,181444296600944;"KW45.xlsx";2016
"1671";"A10136";"Muffin";11;11;4;NA;2,75;0;0;11;100;0,110882625700577;"KW45.xlsx";2016
"1672";"A10139";"Zitronencake-Schnitte 100g verpackt";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,0483851457602516;"KW45.xlsx";2016
"1673";"A10144";"Trockengebäck 100g verpackt";11,5;11,5;5;NA;2,3;0;0;11,5;100;0,115922745050603;"KW45.xlsx";2016
"1674";"A10200";"Birchermüesli Classic";29,3;29,3;9;NA;3,26;0;0;29,3;100;0,295350993911536;"KW45.xlsx";2016
"1675";"A10409";"Sandwich Appenzell";11;11;2;NA;5,5;0;0;11;100;0,110882625700577;"KW45.xlsx";2016
"1676";"A10410";"Sandwich Milano";8;8;2;NA;4;0;0;8;100;0,0806419096004193;"KW45.xlsx";2016
"1677";"A10411";"Sandwich Power Ham";4;4;1;NA;4;0;0;4;100;0,0403209548002097;"KW45.xlsx";2016
