Artikel,article_description,Bruttobetrag,Nettobetrag,Verkaufte_Stücke,Gewicht_verkauft,Durchschnittlicher_Preis,umsatz_tot,origin,year,date
A10001,Favorite,928,928,124,NA,7.48,60.75,11.10.csv,2016,11.10.2016
A10002,Green,273,273,36,NA,7.58,17.87,11.10.csv,2016,11.10.2016
A10006,Menu Salat,19,19,12,NA,1.58,1.24,11.10.csv,2016,11.10.2016
A10007,Senf Mayo Ketschup,0.5,0.5,1,NA,0.5,0.03,11.10.csv,2016,11.10.2016
A10040,Garden,223.4,223.4,34,9.706,23.02,14.63,11.10.csv,2016,11.10.2016
A10072,Schichtjoghurt,9,9,3,NA,3,0.59,11.10.csv,2016,11.10.2016
A10101,Ragusa-Gipfel ,2.4,2.4,1,NA,2.4,0.16,11.10.csv,2016,11.10.2016
A10103,Vanille-Gipfel,2.4,2.4,1,NA,2.4,0.16,11.10.csv,2016,11.10.2016
A10108,Laugenbrezel mit Butter,4.4,4.4,2,NA,2.2,0.29,11.10.csv,2016,11.10.2016
A10114,Fitnessbrötli ,2.2,2.2,1,NA,2.2,0.14,11.10.csv,2016,11.10.2016
A10118,Brownie ,2.4,2.4,1,NA,2.4,0.16,11.10.csv,2016,11.10.2016
A10123,Russenzöpfli,2.4,2.4,1,NA,2.4,0.16,11.10.csv,2016,11.10.2016
A10125,Nussstange,2.4,2.4,1,NA,2.4,0.16,11.10.csv,2016,11.10.2016
A10143,Trockengebäck Lyner verpackt,4.8,4.8,2,NA,2.4,0.31,11.10.csv,2016,11.10.2016
A10200,Birchermüesli Classic,19.2,19.2,6,NA,3.2,1.26,11.10.csv,2016,11.10.2016
A10409,Sandwich Appenzell,5.5,5.5,1,NA,5.5,0.36,11.10.csv,2016,11.10.2016
A10410,Sandwich Milano,4,4,1,NA,4,0.26,11.10.csv,2016,11.10.2016
A10411,Sandwich Power Ham,4,4,1,NA,4,0.26,11.10.csv,2016,11.10.2016
A10451,Sandwich Bauette,10,10,2,NA,5,0.65,11.10.csv,2016,11.10.2016
A10452,Crispy Chicken,6,6,1,NA,6,0.39,11.10.csv,2016,11.10.2016
A10000,Catering,49.4,49.4,7,NA,7.06,2.9,12.10.csv,2016,12.10.2016
A10001,Favorite,547,547,76,NA,7.2,32.12,12.10.csv,2016,12.10.2016
A10002,Green,282,282,37,NA,7.62,16.56,12.10.csv,2016,12.10.2016
A10005,Menu Suppe,3,3,2,NA,1.5,0.18,12.10.csv,2016,12.10.2016
A10006,Menu Salat,15,15,10,NA,1.5,0.88,12.10.csv,2016,12.10.2016
A10014,Kitchen 4,603,603,48,NA,12.56,35.41,12.10.csv,2016,12.10.2016
A10024,Local 4,13,13,1,NA,13,0.76,12.10.csv,2016,12.10.2016
A10040,Garden,158.8,158.8,21,6.81,23.32,9.33,12.10.csv,2016,12.10.2016
A10101,Ragusa-Gipfel ,2.4,2.4,1,NA,2.4,0.14,12.10.csv,2016,12.10.2016
A10102,Mandelgipfel ,2.4,2.4,1,NA,2.4,0.14,12.10.csv,2016,12.10.2016
A10103,Vanille-Gipfel,4.8,4.8,2,NA,2.4,0.28,12.10.csv,2016,12.10.2016
A10111,Schoggi Fair,6.6,6.6,3,NA,2.2,0.39,12.10.csv,2016,12.10.2016
A10114,Fitnessbrötli ,2.2,2.2,1,NA,2.2,0.13,12.10.csv,2016,12.10.2016
A10117,Nuss-Semmel ,1.7,1.7,1,NA,1.7,0.1,12.10.csv,2016,12.10.2016
A10143,Trockengebäck Lyner verpackt,5.3,5.3,2,NA,2.65,0.31,12.10.csv,2016,12.10.2016
A10161,Muffin gross,3,3,1,NA,3,0.18,12.10.csv,2016,12.10.2016
A10200,Birchermüesli Classic,3.2,3.2,1,NA,3.2,0.19,12.10.csv,2016,12.10.2016
A10000,Catering,16.2,16.2,2,NA,8.1,1.14,13.10.csv,2016,13.10.2016
A10001,Favorite,862,862,118,NA,7.31,60.83,13.10.csv,2016,13.10.2016
A10002,Green,263,263,35,NA,7.51,18.56,13.10.csv,2016,13.10.2016
A10005,Menu Suppe,3,3,2,NA,1.5,0.21,13.10.csv,2016,13.10.2016
A10006,Menu Salat,13.5,13.5,9,NA,1.5,0.95,13.10.csv,2016,13.10.2016
A10007,Senf Mayo Ketschup,0.5,0.5,1,NA,0.5,0.04,13.10.csv,2016,13.10.2016
A10040,Garden,195.5,195.5,29,8.498,23.01,13.8,13.10.csv,2016,13.10.2016
A10072,Schichtjoghurt,3,3,1,NA,3,0.21,13.10.csv,2016,13.10.2016
A10073,Saisonfrüchte geschnitten,7.5,7.5,2,NA,3.75,0.53,13.10.csv,2016,13.10.2016
A10102,Mandelgipfel ,2.4,2.4,1,NA,2.4,0.17,13.10.csv,2016,13.10.2016
A10103,Vanille-Gipfel,2.4,2.4,1,NA,2.4,0.17,13.10.csv,2016,13.10.2016
A10104,Schoggi-Gipfel ,2.4,2.4,1,NA,2.4,0.17,13.10.csv,2016,13.10.2016
A10111,Schoggi Fair,8.8,8.8,4,NA,2.2,0.62,13.10.csv,2016,13.10.2016
A10161,Muffin gross,9,9,3,NA,3,0.64,13.10.csv,2016,13.10.2016
A10200,Birchermüesli Classic,6.4,6.4,2,NA,3.2,0.45,13.10.csv,2016,13.10.2016
A10410,Sandwich Milano,4,4,1,NA,4,0.28,13.10.csv,2016,13.10.2016
A10416,Sandwich Ticinese,6,6,1,NA,6,0.42,13.10.csv,2016,13.10.2016
A10425,Sandwich Italien,6,6,1,NA,6,0.42,13.10.csv,2016,13.10.2016
A10451,Sandwich Bauette,5.5,5.5,1,NA,5.5,0.39,13.10.csv,2016,13.10.2016
A10000,Catering,9.5,9.5,2,NA,4.75,0.91,14.10.csv,2016,14.10.2016
A10001,Favorite,743,743,101,NA,7.36,70.92,14.10.csv,2016,14.10.2016
A10002,Green,108,108,15,NA,7.2,10.31,14.10.csv,2016,14.10.2016
A10005,Menu Suppe,3,3,2,NA,1.5,0.29,14.10.csv,2016,14.10.2016
A10006,Menu Salat,21,21,14,NA,1.5,2,14.10.csv,2016,14.10.2016
A10040,Garden,133.1,133.1,18,5.762,23.1,12.7,14.10.csv,2016,14.10.2016
A10072,Schichtjoghurt,6,6,2,NA,3,0.57,14.10.csv,2016,14.10.2016
A10073,Saisonfrüchte geschnitten,4,4,1,NA,4,0.38,14.10.csv,2016,14.10.2016
A10103,Vanille-Gipfel,2.4,2.4,1,NA,2.4,0.23,14.10.csv,2016,14.10.2016
A10108,Laugenbrezel mit Butter,2.2,2.2,1,NA,2.2,0.21,14.10.csv,2016,14.10.2016
A10112,Maisbrötli,1.7,1.7,1,NA,1.7,0.16,14.10.csv,2016,14.10.2016
A10143,Trockengebäck Lyner verpackt,2.9,2.9,1,NA,2.9,0.28,14.10.csv,2016,14.10.2016
A10144,Trockengebäck 100g verpackt,2.2,2.2,1,NA,2.2,0.21,14.10.csv,2016,14.10.2016
A10200,Birchermüesli Classic,3.2,3.2,1,NA,3.2,0.31,14.10.csv,2016,14.10.2016
A10451,Sandwich Bauette,5.5,5.5,1,NA,5.5,0.52,14.10.csv,2016,14.10.2016
A10000,Catering,14,14,2,NA,7,0.77,17.10.csv,2016,17.10.2016
A10001,Favorite,765,765,103,NA,7.43,42.02,17.10.csv,2016,17.10.2016
A10002,Green,664,664,90,NA,7.38,36.47,17.10.csv,2016,17.10.2016
A10004,Brot Stück,0.3,0.3,1,NA,0.3,0.02,17.10.csv,2016,17.10.2016
A10006,Menu Salat,4.5,4.5,3,NA,1.5,0.25,17.10.csv,2016,17.10.2016
A10007,Senf Mayo Ketschup,0.5,0.5,1,NA,0.5,0.03,17.10.csv,2016,17.10.2016
A10020,Local 0,35,35,5,NA,7,1.92,17.10.csv,2016,17.10.2016
A10040,Garden,251.4,251.4,33,10.82,23.23,13.81,17.10.csv,2016,17.10.2016
A10063,Frucht 1.00,1,1,1,NA,1,0.05,17.10.csv,2016,17.10.2016
A10072,Schichtjoghurt,3,3,1,NA,3,0.16,17.10.csv,2016,17.10.2016
A10102,Mandelgipfel ,2.4,2.4,1,NA,2.4,0.13,17.10.csv,2016,17.10.2016
A10104,Schoggi-Gipfel ,2.4,2.4,1,NA,2.4,0.13,17.10.csv,2016,17.10.2016
A10111,Schoggi Fair,2.2,2.2,1,NA,2.2,0.12,17.10.csv,2016,17.10.2016
A10112,Maisbrötli,3.4,3.4,2,NA,1.7,0.19,17.10.csv,2016,17.10.2016
A10114,Fitnessbrötli ,2.2,2.2,1,NA,2.2,0.12,17.10.csv,2016,17.10.2016
A10121,Mandelschnecke ,2.4,2.4,1,NA,2.4,0.13,17.10.csv,2016,17.10.2016
A10131,Vanille/Apfelstange,4.8,4.8,2,NA,2.4,0.26,17.10.csv,2016,17.10.2016
A10136,Muffin,10,10,4,NA,2.5,0.55,17.10.csv,2016,17.10.2016
A10143,Trockengebäck Lyner verpackt,2.4,2.4,1,NA,2.4,0.13,17.10.csv,2016,17.10.2016
A10161,Muffin gross,3,3,1,NA,3,0.16,17.10.csv,2016,17.10.2016
A10200,Birchermüesli Classic,9.6,9.6,3,NA,3.2,0.53,17.10.csv,2016,17.10.2016
A10409,Sandwich Appenzell,5.5,5.5,1,NA,5.5,0.3,17.10.csv,2016,17.10.2016
A10410,Sandwich Milano,4,4,1,NA,4,0.22,17.10.csv,2016,17.10.2016
A10415,Sandwich Turkey,5.5,5.5,1,NA,5.5,0.3,17.10.csv,2016,17.10.2016
A10416,Sandwich Ticinese,6,6,1,NA,6,0.33,17.10.csv,2016,17.10.2016
A10425,Sandwich Italien,12,12,2,NA,6,0.66,17.10.csv,2016,17.10.2016
A10450,Sandwich Laugenkaiser,4,4,1,NA,4,0.22,17.10.csv,2016,17.10.2016
A10000,Catering,23.2,23.2,2,NA,11.6,1.39,18.10.csv,2016,18.10.2016
A10001,Favorite,439,439,59,NA,7.44,26.37,18.10.csv,2016,18.10.2016
A10002,Green,512,512,67,NA,7.64,30.75,18.10.csv,2016,18.10.2016
A10005,Menu Suppe,6,6,4,NA,1.5,0.36,18.10.csv,2016,18.10.2016
A10006,Menu Salat,22.5,22.5,15,NA,1.5,1.35,18.10.csv,2016,18.10.2016
A10020,Local 0,386,386,53,NA,7.28,23.18,18.10.csv,2016,18.10.2016
A10040,Garden,196.9,196.9,26,8.564,22.99,11.83,18.10.csv,2016,18.10.2016
A10073,Saisonfrüchte geschnitten,3.5,3.5,1,NA,3.5,0.21,18.10.csv,2016,18.10.2016
A10101,Ragusa-Gipfel ,9.6,9.6,4,NA,2.4,0.58,18.10.csv,2016,18.10.2016
A10102,Mandelgipfel ,2.4,2.4,1,NA,2.4,0.14,18.10.csv,2016,18.10.2016
A10103,Vanille-Gipfel,2.4,2.4,1,NA,2.4,0.14,18.10.csv,2016,18.10.2016
A10108,Laugenbrezel mit Butter,4.4,4.4,2,NA,2.2,0.26,18.10.csv,2016,18.10.2016
A10111,Schoggi Fair,2.2,2.2,1,NA,2.2,0.13,18.10.csv,2016,18.10.2016
A10114,Fitnessbrötli ,2.2,2.2,1,NA,2.2,0.13,18.10.csv,2016,18.10.2016
A10117,Nuss-Semmel ,1.7,1.7,1,NA,1.7,0.1,18.10.csv,2016,18.10.2016
A10136,Muffin,2.5,2.5,1,NA,2.5,0.15,18.10.csv,2016,18.10.2016
A10147,Pariser Gipfel,3.2,3.2,2,NA,1.6,0.19,18.10.csv,2016,18.10.2016
A10200,Birchermüesli Classic,3.2,3.2,1,NA,3.2,0.19,18.10.csv,2016,18.10.2016
A10409,Sandwich Appenzell,11,11,2,NA,5.5,0.66,18.10.csv,2016,18.10.2016
A10413,Sandwich Start Your Day,9,9,2,NA,4.5,0.54,18.10.csv,2016,18.10.2016
A10417,Sandwich Softie,8,8,2,NA,4,0.48,18.10.csv,2016,18.10.2016
A10450,Sandwich Laugenkaiser,4,4,1,NA,4,0.24,18.10.csv,2016,18.10.2016
A10451,Sandwich Bauette,10,10,2,NA,5,0.6,18.10.csv,2016,18.10.2016
A10000,Catering,19.2,19.2,4,NA,4.8,1.07,19.10.csv,2016,19.10.2016
A10001,Favorite,418,418,57,NA,7.33,23.4,19.10.csv,2016,19.10.2016
A10002,Green,305,305,42,NA,7.26,17.07,19.10.csv,2016,19.10.2016
A10006,Menu Salat,18,18,12,NA,1.5,1.01,19.10.csv,2016,19.10.2016
A10014,Kitchen 4,599,599,48,NA,12.48,33.53,19.10.csv,2016,19.10.2016
A10020,Local 0,174,174,24,NA,7.25,9.74,19.10.csv,2016,19.10.2016
A10024,Local 4,12,12,1,NA,12,0.67,19.10.csv,2016,19.10.2016
A10040,Garden,190.3,190.3,28,8.22,23.15,10.65,19.10.csv,2016,19.10.2016
A10072,Schichtjoghurt,3,3,1,NA,3,0.17,19.10.csv,2016,19.10.2016
A10101,Ragusa-Gipfel ,2.4,2.4,1,NA,2.4,0.13,19.10.csv,2016,19.10.2016
A10102,Mandelgipfel ,2.4,2.4,1,NA,2.4,0.13,19.10.csv,2016,19.10.2016
A10103,Vanille-Gipfel,7.2,7.2,3,NA,2.4,0.4,19.10.csv,2016,19.10.2016
A10108,Laugenbrezel mit Butter,4.4,4.4,2,NA,2.2,0.25,19.10.csv,2016,19.10.2016
A10111,Schoggi Fair,2.2,2.2,1,NA,2.2,0.12,19.10.csv,2016,19.10.2016
A10136,Muffin,2.5,2.5,1,NA,2.5,0.14,19.10.csv,2016,19.10.2016
A10143,Trockengebäck Lyner verpackt,4.8,4.8,2,NA,2.4,0.27,19.10.csv,2016,19.10.2016
A10147,Pariser Gipfel,1.6,1.6,1,NA,1.6,0.09,19.10.csv,2016,19.10.2016
A10161,Muffin gross,3,3,1,NA,3,0.17,19.10.csv,2016,19.10.2016
A10200,Birchermüesli Classic,6.4,6.4,2,NA,3.2,0.36,19.10.csv,2016,19.10.2016
A10416,Sandwich Ticinese,6,6,1,NA,6,0.34,19.10.csv,2016,19.10.2016
A10451,Sandwich Bauette,5,5,1,NA,5,0.28,19.10.csv,2016,19.10.2016
A10000,Catering,156.2,156.2,2,NA,78.1,8.8,20.10.csv,2016,20.10.2016
A10001,Favorite,960,960,129,NA,7.44,54.09,20.10.csv,2016,20.10.2016
A10002,Green,356,356,49,NA,7.27,20.06,20.10.csv,2016,20.10.2016
A10005,Menu Suppe,4.5,4.5,3,NA,1.5,0.25,20.10.csv,2016,20.10.2016
A10006,Menu Salat,15,15,10,NA,1.5,0.85,20.10.csv,2016,20.10.2016
A10040,Garden,240.6,240.6,35,10.46,23,13.56,20.10.csv,2016,20.10.2016
A10063,Frucht 1.00,1,1,1,NA,1,0.06,20.10.csv,2016,20.10.2016
A10072,Schichtjoghurt,3,3,1,NA,3,0.17,20.10.csv,2016,20.10.2016
A10101,Ragusa-Gipfel ,2.4,2.4,1,NA,2.4,0.14,20.10.csv,2016,20.10.2016
A10102,Mandelgipfel ,7.2,7.2,3,NA,2.4,0.41,20.10.csv,2016,20.10.2016
A10111,Schoggi Fair,4.4,4.4,2,NA,2.2,0.25,20.10.csv,2016,20.10.2016
A10114,Fitnessbrötli ,4.4,4.4,2,NA,2.2,0.25,20.10.csv,2016,20.10.2016
A10200,Birchermüesli Classic,3.2,3.2,1,NA,3.2,0.18,20.10.csv,2016,20.10.2016
A10409,Sandwich Appenzell,11,11,2,NA,5.5,0.62,20.10.csv,2016,20.10.2016
A10425,Sandwich Italien,6,6,1,NA,6,0.34,20.10.csv,2016,20.10.2016
A10000,Catering,7,7,1,NA,7,0.65,21.10.csv,2016,21.10.2016
A10001,Favorite,374,374,51,NA,7.33,34.87,21.10.csv,2016,21.10.2016
A10002,Green,347,347,47,NA,7.38,32.35,21.10.csv,2016,21.10.2016
A10005,Menu Suppe,3,3,2,NA,1.5,0.28,21.10.csv,2016,21.10.2016
A10006,Menu Salat,13,13,8,NA,1.63,1.21,21.10.csv,2016,21.10.2016
A10020,Local 0,170,170,23,NA,7.39,15.85,21.10.csv,2016,21.10.2016
A10040,Garden,137.7,137.7,19,5.982,23.02,12.84,21.10.csv,2016,21.10.2016
A10063,Frucht 1.00,1,1,1,NA,1,0.09,21.10.csv,2016,21.10.2016
A10072,Schichtjoghurt,3,3,1,NA,3,0.28,21.10.csv,2016,21.10.2016
A10103,Vanille-Gipfel,2.4,2.4,1,NA,2.4,0.22,21.10.csv,2016,21.10.2016
A10111,Schoggi Fair,2.2,2.2,1,NA,2.2,0.21,21.10.csv,2016,21.10.2016
A10112,Maisbrötli,1.7,1.7,1,NA,1.7,0.16,21.10.csv,2016,21.10.2016
A10117,Nuss-Semmel ,1.7,1.7,1,NA,1.7,0.16,21.10.csv,2016,21.10.2016
A10410,Sandwich Milano,4,4,1,NA,4,0.37,21.10.csv,2016,21.10.2016
A10451,Sandwich Bauette,5,5,1,NA,5,0.47,21.10.csv,2016,21.10.2016
A10000,Catering,12,12,2,NA,6,0.6,24.10.csv,2016,24.10.2016
A10001,Favorite,658,658,88,NA,7.48,33.11,24.10.csv,2016,24.10.2016
A10002,Green,589,589,79,NA,7.46,29.64,24.10.csv,2016,24.10.2016
A10005,Menu Suppe,7.5,7.5,5,NA,1.5,0.38,24.10.csv,2016,24.10.2016
A10006,Menu Salat,18,18,12,NA,1.5,0.91,24.10.csv,2016,24.10.2016
A10020,Local 0,405,405,57,NA,7.11,20.38,24.10.csv,2016,24.10.2016
A10040,Garden,235.9,235.9,35,10.19,23.15,11.87,24.10.csv,2016,24.10.2016
A10063,Frucht 1.00,3,3,3,NA,1,0.15,24.10.csv,2016,24.10.2016
A10072,Schichtjoghurt,3,3,1,NA,3,0.15,24.10.csv,2016,24.10.2016
A10073,Saisonfrüchte geschnitten,3.5,3.5,1,NA,3.5,0.18,24.10.csv,2016,24.10.2016
A10102,Mandelgipfel ,2.4,2.4,1,NA,2.4,0.12,24.10.csv,2016,24.10.2016
A10111,Schoggi Fair,2.2,2.2,1,NA,2.2,0.11,24.10.csv,2016,24.10.2016
A10114,Fitnessbrötli ,4.4,4.4,2,NA,2.2,0.22,24.10.csv,2016,24.10.2016
A10125,Nussstange,5.3,5.3,2,NA,2.65,0.27,24.10.csv,2016,24.10.2016
A10147,Pariser Gipfel,1.6,1.6,1,NA,1.6,0.08,24.10.csv,2016,24.10.2016
A10200,Birchermüesli Classic,9.6,9.6,3,NA,3.2,0.48,24.10.csv,2016,24.10.2016
A10409,Sandwich Appenzell,5.5,5.5,1,NA,5.5,0.28,24.10.csv,2016,24.10.2016
A10413,Sandwich Start Your Day,4.5,4.5,1,NA,4.5,0.23,24.10.csv,2016,24.10.2016
A10415,Sandwich Turkey,5.5,5.5,1,NA,5.5,0.28,24.10.csv,2016,24.10.2016
A10440,FB Sandwich Hammer Ham,5.5,5.5,1,NA,5.5,0.28,24.10.csv,2016,24.10.2016
A10452,Crispy Chicken,6,6,1,NA,6,0.3,24.10.csv,2016,24.10.2016
A10000,Catering,3.2,3.2,1,NA,3.2,0.18,25.10.csv,2016,25.10.2016
A10001,Favorite,1074,1074,145,NA,7.41,60.92,25.10.csv,2016,25.10.2016
A10002,Green,319,319,43,NA,7.42,18.1,25.10.csv,2016,25.10.2016
A10004,Brot Stück,0.3,0.3,1,NA,0.3,0.02,25.10.csv,2016,25.10.2016
A10005,Menu Suppe,3,3,2,NA,1.5,0.17,25.10.csv,2016,25.10.2016
A10006,Menu Salat,19.5,19.5,13,NA,1.5,1.11,25.10.csv,2016,25.10.2016
A10007,Senf Mayo Ketschup,0.5,0.5,1,NA,0.5,0.03,25.10.csv,2016,25.10.2016
A10040,Garden,289.4,289.4,37,12.564,23.03,16.42,25.10.csv,2016,25.10.2016
A10063,Frucht 1.00,3,3,3,NA,1,0.17,25.10.csv,2016,25.10.2016
A10072,Schichtjoghurt,6,6,2,NA,3,0.34,25.10.csv,2016,25.10.2016
A10073,Saisonfrüchte geschnitten,3.5,3.5,1,NA,3.5,0.2,25.10.csv,2016,25.10.2016
A10108,Laugenbrezel mit Butter,2.2,2.2,1,NA,2.2,0.12,25.10.csv,2016,25.10.2016
A10118,Brownie ,2.4,2.4,1,NA,2.4,0.14,25.10.csv,2016,25.10.2016
A10125,Nussstange,2.4,2.4,1,NA,2.4,0.14,25.10.csv,2016,25.10.2016
A10136,Muffin,5,5,2,NA,2.5,0.28,25.10.csv,2016,25.10.2016
A10144,Trockengebäck 100g verpackt,2.2,2.2,1,NA,2.2,0.12,25.10.csv,2016,25.10.2016
A10200,Birchermüesli Classic,12.8,12.8,4,NA,3.2,0.73,25.10.csv,2016,25.10.2016
A10409,Sandwich Appenzell,5.5,5.5,1,NA,5.5,0.31,25.10.csv,2016,25.10.2016
A10450,Sandwich Laugenkaiser,4,4,1,NA,4,0.23,25.10.csv,2016,25.10.2016
A10451,Sandwich Bauette,5,5,1,NA,5,0.28,25.10.csv,2016,25.10.2016
A10000,Catering,10,10,1,NA,10,0.51,26.10.csv,2016,26.10.2016
A10001,Favorite,844,844,116,NA,7.28,42.96,26.10.csv,2016,26.10.2016
A10002,Green,221,221,30,NA,7.37,11.25,26.10.csv,2016,26.10.2016
A10005,Menu Suppe,3,3,2,NA,1.5,0.15,26.10.csv,2016,26.10.2016
A10006,Menu Salat,48,48,32,NA,1.5,2.44,26.10.csv,2016,26.10.2016
A10014,Kitchen 4,611,611,49,NA,12.47,31.1,26.10.csv,2016,26.10.2016
A10040,Garden,171.5,171.5,26,7.44,23.05,8.73,26.10.csv,2016,26.10.2016
A10063,Frucht 1.00,2,2,2,NA,1,0.1,26.10.csv,2016,26.10.2016
A10101,Ragusa-Gipfel ,2.4,2.4,1,NA,2.4,0.12,26.10.csv,2016,26.10.2016
A10102,Mandelgipfel ,7.2,7.2,3,NA,2.4,0.37,26.10.csv,2016,26.10.2016
A10143,Trockengebäck Lyner verpackt,2.4,2.4,1,NA,2.4,0.12,26.10.csv,2016,26.10.2016
A10200,Birchermüesli Classic,6.4,6.4,2,NA,3.2,0.33,26.10.csv,2016,26.10.2016
A10409,Sandwich Appenzell,11,11,2,NA,5.5,0.56,26.10.csv,2016,26.10.2016
A10411,Sandwich Power Ham,4.5,4.5,1,NA,4.5,0.23,26.10.csv,2016,26.10.2016
A10416,Sandwich Ticinese,6.5,6.5,1,NA,6.5,0.33,26.10.csv,2016,26.10.2016
A10417,Sandwich Softie,8.5,8.5,2,NA,4.25,0.43,26.10.csv,2016,26.10.2016
A10451,Sandwich Bauette,5,5,1,NA,5,0.25,26.10.csv,2016,26.10.2016
A10000,Catering,30,30,5,NA,6,1.74,27.10.csv,2016,27.10.2016
A10001,Favorite,628,628,85,NA,7.39,36.5,27.10.csv,2016,27.10.2016
A10002,Green,648,648,84,NA,7.71,37.66,27.10.csv,2016,27.10.2016
A100039,Portion Pommes,5.5,5.5,1,NA,5.5,0.32,27.10.csv,2016,27.10.2016
A10005,Menu Suppe,7.5,7.5,5,NA,1.5,0.44,27.10.csv,2016,27.10.2016
A10006,Menu Salat,13.5,13.5,9,NA,1.5,0.78,27.10.csv,2016,27.10.2016
A10007,Senf Mayo Ketschup,1,1,2,NA,0.5,0.06,27.10.csv,2016,27.10.2016
A10040,Garden,332.1,332.1,46,14.408,23.05,19.3,27.10.csv,2016,27.10.2016
A10072,Schichtjoghurt,6,6,2,NA,3,0.35,27.10.csv,2016,27.10.2016
A10073,Saisonfrüchte geschnitten,3.5,3.5,1,NA,3.5,0.2,27.10.csv,2016,27.10.2016
A10102,Mandelgipfel ,2.4,2.4,1,NA,2.4,0.14,27.10.csv,2016,27.10.2016
A10108,Laugenbrezel mit Butter,2.2,2.2,1,NA,2.2,0.13,27.10.csv,2016,27.10.2016
A10114,Fitnessbrötli ,2.2,2.2,1,NA,2.2,0.13,27.10.csv,2016,27.10.2016
A10115,Kaisersemmel ,1.4,1.4,1,NA,1.4,0.08,27.10.csv,2016,27.10.2016
A10143,Trockengebäck Lyner verpackt,2.4,2.4,1,NA,2.4,0.14,27.10.csv,2016,27.10.2016
A10200,Birchermüesli Classic,6.4,6.4,2,NA,3.2,0.37,27.10.csv,2016,27.10.2016
A10413,Sandwich Start Your Day,4.5,4.5,1,NA,4.5,0.26,27.10.csv,2016,27.10.2016
A10425,Sandwich Italien,6,6,1,NA,6,0.35,27.10.csv,2016,27.10.2016
A10450,Sandwich Laugenkaiser,8,8,2,NA,4,0.46,27.10.csv,2016,27.10.2016
A10451,Sandwich Bauette,10,10,2,NA,5,0.58,27.10.csv,2016,27.10.2016
A10000,Catering,32,32,4,NA,8,2.59,28.10.csv,2016,28.10.2016
A10001,Favorite,420,420,58,NA,7.24,33.97,28.10.csv,2016,28.10.2016
A10002,Green,385,385,52,NA,7.4,31.14,28.10.csv,2016,28.10.2016
A10005,Menu Suppe,4.5,4.5,3,NA,1.5,0.36,28.10.csv,2016,28.10.2016
A10006,Menu Salat,15,15,10,NA,1.5,1.21,28.10.csv,2016,28.10.2016
A10020,Local 0,174,174,24,NA,7.25,14.07,28.10.csv,2016,28.10.2016
A10040,Garden,167.3,167.3,29,7.266,23.03,13.53,28.10.csv,2016,28.10.2016
A10065,Frucht 1.30,1.3,1.3,1,NA,1.3,0.11,28.10.csv,2016,28.10.2016
A10073,Saisonfrüchte geschnitten,7,7,2,NA,3.5,0.57,28.10.csv,2016,28.10.2016
A10101,Ragusa-Gipfel ,2.4,2.4,1,NA,2.4,0.19,28.10.csv,2016,28.10.2016
A10102,Mandelgipfel ,2.4,2.4,1,NA,2.4,0.19,28.10.csv,2016,28.10.2016
A10103,Vanille-Gipfel,2.4,2.4,1,NA,2.4,0.19,28.10.csv,2016,28.10.2016
A10126,Apfel im Schlafrock,2.4,2.4,1,NA,2.4,0.19,28.10.csv,2016,28.10.2016
A10143,Trockengebäck Lyner verpackt,2.4,2.4,1,NA,2.4,0.19,28.10.csv,2016,28.10.2016
A10200,Birchermüesli Classic,3.2,3.2,1,NA,3.2,0.26,28.10.csv,2016,28.10.2016
A10409,Sandwich Appenzell,5.5,5.5,1,NA,5.5,0.44,28.10.csv,2016,28.10.2016
A10411,Sandwich Power Ham,4,4,1,NA,4,0.32,28.10.csv,2016,28.10.2016
A10415,Sandwich Turkey,5.5,5.5,1,NA,5.5,0.44,28.10.csv,2016,28.10.2016
A10000,Catering,28.4,28.4,6,NA,4.73,1.57,31.10.csv,2016,31.10.2016
A10001,Favorite,876,876,121,NA,7.24,48.39,31.10.csv,2016,31.10.2016
A10002,Green,212,212,29,NA,7.31,11.71,31.10.csv,2016,31.10.2016
A10005,Menu Suppe,9,9,6,NA,1.5,0.5,31.10.csv,2016,31.10.2016
A10006,Menu Salat,33,33,22,NA,1.5,1.82,31.10.csv,2016,31.10.2016
A10020,Local 0,256,256,35,NA,7.31,14.14,31.10.csv,2016,31.10.2016
A10040,Garden,339.3,339.3,53,14.696,23.09,18.74,31.10.csv,2016,31.10.2016
A10072,Schichtjoghurt,3,3,1,NA,3,0.17,31.10.csv,2016,31.10.2016
A10100,Gipfel,1.3,1.3,1,NA,1.3,0.07,31.10.csv,2016,31.10.2016
A10101,Ragusa-Gipfel ,2.4,2.4,1,NA,2.4,0.13,31.10.csv,2016,31.10.2016
A10102,Mandelgipfel ,7.2,7.2,3,NA,2.4,0.4,31.10.csv,2016,31.10.2016
A10103,Vanille-Gipfel,4.8,4.8,2,NA,2.4,0.27,31.10.csv,2016,31.10.2016
A10108,Laugenbrezel mit Butter,4.4,4.4,2,NA,2.2,0.24,31.10.csv,2016,31.10.2016
A10111,Schoggi Fair,6.6,6.6,3,NA,2.2,0.36,31.10.csv,2016,31.10.2016
A10114,Fitnessbrötli ,2.2,2.2,1,NA,2.2,0.12,31.10.csv,2016,31.10.2016
A10143,Trockengebäck Lyner verpackt,2.4,2.4,1,NA,2.4,0.13,31.10.csv,2016,31.10.2016
A10144,Trockengebäck 100g verpackt,2.2,2.2,1,NA,2.2,0.12,31.10.csv,2016,31.10.2016
